id_municipio,projecao_2033,inclinacao_aa,n_obs,classificacao_2033,sigla_uf,regiao,porte,populacao_urbana,tendencia_icr_sm_aa
1505809,0.0,-2.386103896103989,21.0,will_not_meet,PA,Norte,20-50 mil,30406.0,-0.46871941477202833
1505908,100.99771986970697,0.14169381107492518,3.0,on_track,PA,Norte,5-20 mil,18233.0,
1506005,78.45904761904637,-0.492337662337712,21.0,will_not_meet,PA,Norte,5-20 mil,9105.0,-0.19190818743357058
1506104,0.0,-6.101411764705839,6.0,will_not_meet,PA,Norte,5-20 mil,7068.0,-0.1370929078028243
1506112,146.46578947368562,3.7530075187971015,3.0,on_track,PA,Norte,5-20 mil,5905.0,
1506138,93.4694672131127,2.6249487704917396,17.0,at_risk,PA,Norte,50-100 mil,80052.0,-0.35868355937901675
1506161,,,1.0,,PA,Norte,5-20 mil,13536.0,
1506187,85.29751890506816,-0.3202049871883012,18.0,will_not_meet,PA,Norte,20-50 mil,39334.0,-0.1269603878507618
1506195,139.0051974013004,4.1387806096950905,10.0,on_track,PA,Norte,5-20 mil,19992.0,0.2113139640371605
1506203,93.60095238095178,0.1372727272727033,21.0,at_risk,PA,Norte,20-50 mil,36731.0,-0.49745653975055715
1506302,33.89238095238011,-0.5903896103896459,21.0,will_not_meet,PA,Norte,5-20 mil,15315.0,-0.43879768374876726
1506351,94.84512911270247,-0.007344541871112411,16.0,at_risk,PA,Norte,5-20 mil,6945.0,-0.03745346909970087
1506401,60.86160642570212,-1.3452208835341022,17.0,will_not_meet,PA,Norte,5-20 mil,5141.0,-0.605547011210039
1506500,90.24569903948691,0.7442049092849318,13.0,at_risk,PA,Norte,50-100 mil,52682.0,-0.34261103595117837
1506559,0.0,-1.2059740259740799,21.0,will_not_meet,PA,Norte,5-20 mil,8879.0,-0.34191171641967677
1506583,0.0,-4.471298701298787,21.0,will_not_meet,PA,Norte,5-20 mil,8218.0,-0.2609584712695032
1506609,47.51238095237932,-1.4635064935065636,21.0,will_not_meet,PA,Norte,5-20 mil,14544.0,-0.16799066447070074
1506708,21.87999999999738,-0.1993939393941076,10.0,will_not_meet,PA,Norte,20-50 mil,40145.0,0.23678715591439042
1506807,46.16505982905983,-1.257470085470105,26.0,will_not_meet,PA,Norte,100-500 mil,225869.0,-0.308045810987438
1507003,,,1.0,,PA,Norte,5-20 mil,14660.0,
1507102,14.399999999996908,-2.562337662337777,21.0,will_not_meet,PA,Norte,5-20 mil,7500.0,-0.2116962945637285
1507151,100.00000000000003,6.419699832541802e-15,7.0,on_track,PA,Norte,5-20 mil,17110.0,-0.2844954471902758
1507201,150.0,4.335818713450562,7.0,on_track,PA,Norte,5-20 mil,7127.0,-0.15642439040919628
1507300,0.0,-1.3234330886504821,22.0,will_not_meet,PA,Norte,50-100 mil,67038.0,-0.5488315805182379
1507409,101.37333333333322,0.2972727272727229,21.0,on_track,PA,Norte,5-20 mil,5425.0,-0.26146223794043927
1507458,107.07105263158041,0.6096491228070929,19.0,on_track,PA,Norte,5-20 mil,13048.0,-0.006307429546019755
1507466,,,2.0,,PA,Norte,<5 mil,1135.0,
1507474,100.57945945945994,0.16621621621625174,5.0,on_track,PA,Norte,5-20 mil,11906.0,0.15242777003591748
1507508,76.42857142857383,-1.2999999999998164,7.0,will_not_meet,PA,Norte,<5 mil,2773.0,-0.19175518045238038
1507607,43.9043492586502,-1.2845140032948499,15.0,will_not_meet,PA,Norte,20-50 mil,37264.0,-0.27052434777332307
1507706,101.99154929577162,2.91021126760528,5.0,on_track,PA,Norte,5-20 mil,11662.0,
1507755,,,2.0,,PA,Norte,<5 mil,4011.0,0.0
1507805,113.08571428571099,0.9928571428569807,7.0,on_track,PA,Norte,5-20 mil,5694.0,
1507904,89.58666666666585,0.295714285714252,21.0,at_risk,PA,Norte,20-50 mil,23528.0,-0.4057475433176149
1507953,16.700952380952003,-0.14064935064936948,21.0,will_not_meet,PA,Norte,50-100 mil,82597.0,-0.16184210134782334
1507961,57.037050359716886,-2.2494604316541786,7.0,will_not_meet,PA,Norte,5-20 mil,5056.0,-0.003454061764821039
1507979,101.61083760683738,0.1954188034187948,26.0,on_track,PA,Norte,5-20 mil,11624.0,-0.1345257632223848
1508001,95.570294117647,-0.1758823529411831,16.0,at_risk,PA,Norte,20-50 mil,36079.0,-0.09526296882252616
1508035,9.64571428571162,-2.0823376623377325,21.0,will_not_meet,PA,Norte,5-20 mil,8338.0,-0.22880746934005983
1508050,,,2.0,,PA,Norte,5-20 mil,6086.0,
1508084,135.2309668695052,2.7222785665989147,16.0,on_track,PA,Norte,20-50 mil,32474.0,0.005685057524565362
1508100,127.07572751757152,1.7070354069500504,16.0,on_track,PA,Norte,100-500 mil,110979.0,-0.40197750528500914
1508126,150.0,5.400432900432614,8.0,on_track,PA,Norte,20-50 mil,40994.0,0.0
1508209,0.0,-2.9535064935066107,21.0,will_not_meet,PA,Norte,20-50 mil,36921.0,-0.29194104607866284
1508308,18.5199999999993,-0.5640259740260212,21.0,will_not_meet,PA,Norte,20-50 mil,20141.0,-0.14931260281760478
1508357,147.64571428571708,3.6657142857143072,6.0,on_track,PA,Norte,5-20 mil,6156.0,-2.3821161506764454
1508407,104.89098901098987,3.7404395604395155,14.0,on_track,PA,Norte,20-50 mil,35251.0,0.23611053717844674
1600055,27.220879120881364,-2.2890109890110018,13.0,will_not_meet,AP,Norte,<5 mil,3279.0,0.34569436834984474
1600105,22.398222222222145,0.04372649572649305,26.0,will_not_meet,AP,Norte,5-20 mil,7990.0,-0.7655985549175511
1600154,0.0,-2.235088757396498,14.0,will_not_meet,AP,Norte,5-20 mil,9757.0,0.22527566168768745
1600204,0.0,-0.8155384615384529,25.0,will_not_meet,AP,Norte,5-20 mil,9331.0,-0.9809789240452486
1600212,85.77169230769243,0.24515384615385422,25.0,will_not_meet,AP,Norte,<5 mil,3233.0,-0.5156986811013038
1600238,19.880615384616704,-1.5463076923076673,25.0,will_not_meet,AP,Norte,5-20 mil,5865.0,-0.46471925341214115
1600253,74.52030769230794,-0.2521538461538361,25.0,will_not_meet,AP,Norte,<5 mil,2356.0,-0.31406165123864915
1600279,15.682871794871062,-1.0708717948718383,26.0,will_not_meet,AP,Norte,20-50 mil,49633.0,-0.2439777574231386
1600303,18.441128205127825,-1.2232820512820684,26.0,will_not_meet,AP,Norte,500 mil+,500070.0,-0.4953472260352406
1600402,24.814427350427216,-0.029709401709407463,26.0,will_not_meet,AP,Norte,5-20 mil,10912.0,-0.5885567393480241
1600501,0.0,-0.8012649572649768,26.0,will_not_meet,AP,Norte,5-20 mil,19272.0,-0.48035665712719033
1600535,0.0,-0.6512307692307665,25.0,will_not_meet,AP,Norte,5-20 mil,14743.0,-0.45333691617661626
1600550,35.599318840579826,-0.5666956521738972,24.0,will_not_meet,AP,Norte,<5 mil,2663.0,-0.13461973347519376
1600600,40.50533333333317,-0.32348717948718964,26.0,will_not_meet,AP,Norte,100-500 mil,122157.0,-0.2435258764142508
1600709,17.03076923076992,-0.7553846153845992,25.0,will_not_meet,AP,Norte,5-20 mil,9449.0,-0.26740483171964685
1600808,65.06511594202902,0.7465652173913033,24.0,will_not_meet,AP,Norte,5-20 mil,13737.0,-0.10508895100715289
1700251,101.84317391304353,0.23534782608695634,24.0,on_track,TO,Norte,<5 mil,1611.0,0.03171039190753951
1700301,107.51076923076926,0.5920879120878865,14.0,on_track,TO,Norte,5-20 mil,5656.0,0.5058951017230192
1700350,119.44377470355721,1.2329051383399312,23.0,on_track,TO,Norte,<5 mil,4447.0,-0.006531013041197644
1700400,109.47275362318874,0.557173913043476,24.0,on_track,TO,Norte,5-20 mil,5470.0,0.00612708326454257
1700707,112.31772463768084,0.8567826086956418,24.0,on_track,TO,Norte,5-20 mil,7771.0,-0.04990118437788143
1701002,99.79697106690679,0.2050858951174882,15.0,on_track,TO,Norte,5-20 mil,7789.0,-0.024302979001610676
1701051,102.1424054206662,0.15804630152455915,22.0,on_track,TO,Norte,<5 mil,2121.0,-0.00722905264534683
1701101,100.56458109434149,0.16863697958039534,22.0,on_track,TO,Norte,<5 mil,3854.0,-0.1055034147201527
1701309,112.1764539808014,0.806832298136649,22.0,on_track,TO,Norte,<5 mil,2163.0,-0.043399943338899155
1701903,104.30011594202915,0.33156521739130423,24.0,on_track,TO,Norte,<5 mil,3345.0,-0.06907276499127811
1702000,117.5753478260865,1.0446956521739081,24.0,on_track,TO,Norte,5-20 mil,5636.0,-0.02620112147690358
1702109,110.5021538461533,0.6379230769230699,25.0,on_track,TO,Norte,100-500 mil,176890.0,-0.09253856057002481
1702158,95.48270676691709,-0.07406015037594582,20.0,at_risk,TO,Norte,<5 mil,3942.0,-0.005465197749342922
1702208,17.691116887775024,-2.7512818214413004,15.0,will_not_meet,TO,Norte,20-50 mil,23505.0,-0.11180830369252867
1702307,94.83024637681143,-0.15917391304348197,24.0,at_risk,TO,Norte,5-20 mil,5332.0,-0.0517446527252433
1702406,99.83182608695647,0.03965217391304156,24.0,on_track,TO,Norte,5-20 mil,7272.0,0.0015090475245915303
1702554,115.3997246376814,0.8437826086956497,24.0,on_track,TO,Norte,5-20 mil,15588.0,-0.020680577004689962
1702703,96.63053623188392,-0.1302608695652214,24.0,at_risk,TO,Norte,<5 mil,2743.0,-0.0677956121427627
1702901,33.61755319148597,-2.23643617021292,7.0,will_not_meet,TO,Norte,5-20 mil,7677.0,-0.018879115425783844
1703008,100.18014492753633,0.1319565217391316,24.0,on_track,TO,Norte,5-20 mil,5044.0,0.049416197155337786
1703057,98.85679710144936,0.019260869565221633,24.0,at_risk,TO,Norte,<5 mil,1960.0,-0.12470727045483784
1703073,106.6171428571422,0.5371428571428356,21.0,on_track,TO,Norte,<5 mil,2478.0,-0.03174499187470471
1703107,96.57318840579705,-0.08695652173912935,24.0,at_risk,TO,Norte,<5 mil,4747.0,-0.010402880792414965
1703206,99.26195652173921,0.09021739130435318,23.0,on_track,TO,Norte,<5 mil,2179.0,-0.06261702907181849
1703305,150.0,5.347043918918705,9.0,on_track,TO,Norte,<5 mil,3840.0,0.538669342092984
1703602,103.54015942029002,0.339652173913046,24.0,on_track,TO,Norte,<5 mil,1545.0,-0.052119582380720744
1703701,116.66253623188459,1.1817391304347746,24.0,on_track,TO,Norte,<5 mil,4482.0,-0.18112640214668518
1703800,96.66689723320152,-0.022233201581030013,23.0,at_risk,TO,Norte,5-20 mil,8886.0,0.14600535513410656
1703826,99.55999999999992,-0.02400000000000193,5.0,on_track,TO,Norte,<5 mil,1848.0,
1703842,120.41778656126371,1.2826086956521632,22.0,on_track,TO,Norte,5-20 mil,6220.0,0.045751184796490325
1703867,108.10152173913082,0.5330434782608678,24.0,on_track,TO,Norte,<5 mil,2507.0,-0.11058754751001929
1703883,111.7506015037593,1.1690977443608552,20.0,on_track,TO,Norte,<5 mil,2069.0,-0.09134362295413075
1703891,113.18703296703188,1.1386813186812583,14.0,on_track,TO,Norte,<5 mil,2221.0,0.29660721992474304
1703909,104.57228985507254,0.38091304347826094,24.0,on_track,TO,Norte,<5 mil,3280.0,-0.08047326506221507
1704105,102.07937681159427,0.17908695652174061,24.0,on_track,TO,Norte,<5 mil,1738.0,-0.012111039894791994
1704600,101.23333333333338,0.10000000000000671,3.0,on_track,TO,Norte,<5 mil,794.0,2.323795817049352
1705102,108.63003952569147,0.4778656126482187,23.0,on_track,TO,Norte,<5 mil,1683.0,0.006129019209498103
1705508,117.51169230769119,1.1401538461538303,25.0,on_track,TO,Norte,20-50 mil,34823.0,0.04366157071205467
1705557,98.69260869565213,-0.04978260869565372,24.0,at_risk,TO,Norte,<5 mil,4172.0,0.02542968616065711
1705607,111.08634782608738,0.5956956521739173,24.0,on_track,TO,Norte,<5 mil,2833.0,-0.11231188165054416
1706001,100.95671014492757,0.13308695652174168,24.0,on_track,TO,Norte,<5 mil,2140.0,-0.08274998585906577
1706100,103.04449275362333,0.3006521739130453,24.0,on_track,TO,Norte,5-20 mil,5952.0,-0.06678413547107705
1706258,100.2470355731225,0.09051383399209696,23.0,on_track,TO,Norte,<5 mil,975.0,-0.023580913068865127
1706506,150.0,7.377380952380594,7.0,on_track,TO,Norte,<5 mil,3291.0,-0.9415919254714193
1707009,102.57921739130433,0.20443478260869283,24.0,on_track,TO,Norte,5-20 mil,19535.0,-0.06868443201490114
1707108,104.27964426877446,0.3013833992094828,23.0,on_track,TO,Norte,<5 mil,4903.0,0.0431920525147995
1707207,100.21891304347838,0.167826086956526,24.0,on_track,TO,Norte,<5 mil,2782.0,-0.1863525971853522
1707306,117.83428985507294,0.9979130434782548,24.0,on_track,TO,Norte,<5 mil,3118.0,-0.051278441805731975
1707405,93.29166666666629,0.2549999999999702,15.0,at_risk,TO,Norte,5-20 mil,5492.0,0.10888825532389551
1707553,104.4161014492754,0.6898695652173935,24.0,on_track,TO,Norte,<5 mil,3151.0,-0.11695693328695454
1707652,107.8841159420291,0.5255652173912996,24.0,on_track,TO,Norte,<5 mil,3964.0,-0.0663542332806349
1707702,99.63311594202898,0.15956521739130214,24.0,on_track,TO,Norte,5-20 mil,5790.0,-0.06045779711201108
1708205,144.9827692307672,2.628615384615343,25.0,on_track,TO,Norte,5-20 mil,13283.0,-0.11618577028057225
1708254,104.5872608695654,0.27552173913043415,24.0,on_track,TO,Norte,<5 mil,2127.0,-0.02180740756985589
1708304,125.39957971014564,1.941826086956507,24.0,on_track,TO,Norte,<5 mil,2860.0,0.04814915883563391
1709005,99.01952173913043,-0.003956521739129669,24.0,on_track,TO,Norte,5-20 mil,5402.0,-0.012740552131255536
1709302,101.64092307692303,0.13953846153846222,25.0,on_track,TO,Norte,20-50 mil,24045.0,0.09287492963066293
1709500,116.07661538461502,1.0246923076922894,25.0,on_track,TO,Norte,50-100 mil,86406.0,-0.0005303507784482478
1709807,93.21548872180395,-0.013233082706792406,20.0,at_risk,TO,Norte,<5 mil,1220.0,-0.1800350517798594
1710508,93.82441471571912,-0.21137123745818473,10.0,at_risk,TO,Norte,<5 mil,4494.0,-0.13958355391507957
1710706,110.29182879377504,0.7533073929961219,6.0,on_track,TO,Norte,<5 mil,3268.0,0.8895237126637726
1710904,104.37766917293379,0.5084962406015416,20.0,on_track,TO,Norte,<5 mil,2067.0,0.060456094122067205
1711100,99.79436090225536,0.07345864661652492,20.0,on_track,TO,Norte,<5 mil,1542.0,-0.041994662557909554
1711506,101.34789855072465,0.10913043478260816,24.0,on_track,TO,Norte,<5 mil,1459.0,-0.13817566877115603
1711803,103.77043478260873,0.37586956521738446,24.0,on_track,TO,Norte,<5 mil,1007.0,-0.07152913639712037
1711902,121.24525691699546,1.6191699604743208,23.0,on_track,TO,Norte,5-20 mil,8676.0,-0.010189675967204364
1711951,97.27974308300406,0.12974308300396106,23.0,at_risk,TO,Norte,<5 mil,3218.0,0.030484909631256493
1712009,128.26544927536315,1.6435652173913018,24.0,on_track,TO,Norte,<5 mil,2499.0,-0.0365045445660354
1712157,104.85111111111121,0.3400000000000118,9.0,on_track,TO,Norte,<5 mil,1265.0,0.14008781276456536
1712405,95.35518840579692,-0.14995652173913238,24.0,at_risk,TO,Norte,<5 mil,2584.0,-0.03819006775999497
1712454,100.74604347826102,0.15408695652174587,24.0,on_track,TO,Norte,<5 mil,2044.0,-0.01851979312884624
1712504,104.66488405797111,0.3584347826086945,24.0,on_track,TO,Norte,<5 mil,2920.0,0.004805885779838409
1712702,150.0,4.682857142856713,6.0,on_track,TO,Norte,<5 mil,1768.0,0.5634159367320459
1712801,98.88162055335978,0.0685770750988204,23.0,at_risk,TO,Norte,<5 mil,2219.0,0.03443926074489304
1713205,107.54523076923044,0.4563846153846106,25.0,on_track,TO,Norte,5-20 mil,15287.0,-0.12633826209866075
1713304,122.0995652173915,1.219130434782592,24.0,on_track,TO,Norte,5-20 mil,11847.0,-0.01049335608882013
1713601,99.33176811594201,0.04886956521739089,24.0,on_track,TO,Norte,<5 mil,3510.0,-0.017470246102657443
1713700,98.94042913608126,0.05290796160361163,22.0,at_risk,TO,Norte,<5 mil,499.0,-0.0019534260969626795
1713809,106.67616541353277,0.49075187969918455,20.0,on_track,TO,Norte,<5 mil,3846.0,0.016307991942180168
1713957,109.78024637681187,0.6158260869565174,24.0,on_track,TO,Norte,<5 mil,2069.0,-0.044717271954779494
1714203,101.1898550724637,0.11304347826086483,24.0,on_track,TO,Norte,5-20 mil,7400.0,-0.06627042960518016
1714302,104.02919254658377,0.2701863354037246,22.0,on_track,TO,Norte,<5 mil,1712.0,0.08881890646096866
1714880,108.58699999999988,0.5170000000000005,24.0,on_track,TO,Norte,5-20 mil,8393.0,-0.002904080100725031
1715002,127.60305797101591,2.0137826086956334,24.0,on_track,TO,Norte,<5 mil,2846.0,-0.07979651790694901
1715101,96.7659710144927,-0.014391304347828803,24.0,at_risk,TO,Norte,<5 mil,3647.0,-0.007974644553752205
1715150,103.3935362318843,0.25273913043478086,24.0,on_track,TO,Norte,<5 mil,1733.0,-0.02512522654880951
1715259,107.38346010681391,0.4413901925878097,23.0,on_track,TO,Norte,<5 mil,2001.0,-0.0820778865891332
1715507,106.24856641310646,0.4939370752126499,22.0,on_track,TO,Norte,<5 mil,886.0,0.011018104156675286
1715705,97.70022556390948,0.0346616541353248,20.0,at_risk,TO,Norte,<5 mil,2424.0,-0.019478457233131338
1715754,95.05159420289866,-0.07847826086955999,24.0,at_risk,TO,Norte,5-20 mil,6270.0,-0.024016307811501762
1716109,105.98092307692275,0.3985384615384539,25.0,on_track,TO,Norte,50-100 mil,50222.0,-0.020096657133304177
1716208,101.74740579710148,0.11247826086956443,24.0,on_track,TO,Norte,<5 mil,4760.0,-0.0549108432124478
1716307,108.15049407114611,0.6657114624505943,23.0,on_track,TO,Norte,<5 mil,3088.0,0.00034951294247082963
1716505,96.64263501840307,-0.10656501164275159,18.0,at_risk,TO,Norte,5-20 mil,12121.0,-0.2085211989332902
1716604,104.81443478260894,0.2798695652173912,24.0,on_track,TO,Norte,5-20 mil,6048.0,-0.022460191794235407
1716653,107.07440711462448,0.4678853754940712,23.0,on_track,TO,Norte,<5 mil,2623.0,0.056031858731564785
1716703,116.63501449275418,0.9826956521739079,24.0,on_track,TO,Norte,5-20 mil,5976.0,0.00798397020104747
1717008,108.59447826086944,0.5529565217391291,24.0,on_track,TO,Norte,<5 mil,2887.0,-0.09968067429745835
1717206,115.71879699248211,1.04180451127817,20.0,on_track,TO,Norte,<5 mil,1167.0,-0.24517655070313338
1717503,111.45579710144989,0.7532608695652167,24.0,on_track,TO,Norte,<5 mil,4420.0,-0.10550115628732155
1717800,103.75418326693267,0.2520916334661631,23.0,on_track,TO,Norte,<5 mil,2524.0,-0.05555321195423027
1717909,99.59699999999997,0.10199999999999701,24.0,on_track,TO,Norte,5-20 mil,5165.0,-0.07777474747926685
1718006,104.97165217391307,0.3823043478260867,24.0,on_track,TO,Norte,<5 mil,2196.0,-0.041688354959086064
1718204,99.18769230769222,0.07315384615384303,25.0,on_track,TO,Norte,20-50 mil,46296.0,0.02476146444727157
1718303,104.77107142857153,0.3532142857142842,15.0,on_track,TO,Norte,<5 mil,4995.0,0.17499346777187125
1718402,111.18833992094824,0.8579051383399219,23.0,on_track,TO,Norte,<5 mil,3216.0,-0.009901828234515807
1718451,121.69052631579189,1.4442105263158322,20.0,on_track,TO,Norte,<5 mil,2323.0,-0.06456593294008747
1718501,101.72788405797098,0.19143478260869154,24.0,on_track,TO,Norte,<5 mil,2318.0,0.053768238182078404
1718550,100.90710144927527,0.12086956521738779,24.0,on_track,TO,Norte,<5 mil,2042.0,0.0017572434399240288
1718659,108.74432523997712,0.6100508187464644,22.0,on_track,TO,Norte,<5 mil,2030.0,-0.013725691912198223
1718709,109.74785507246406,0.5910434782608687,24.0,on_track,TO,Norte,<5 mil,1153.0,-0.007683421325514427
1718758,132.89733124019403,1.8865188383047955,17.0,on_track,TO,Norte,<5 mil,2501.0,0.2762663405053511
1718808,113.94706521739181,1.047934782608722,14.0,on_track,TO,Norte,<5 mil,4437.0,0.13064432851775892
1718840,150.0,3.703386454183273,20.0,on_track,TO,Norte,<5 mil,1788.0,-0.07528568649345863
1718865,115.32272727272766,1.1636363636364357,10.0,on_track,TO,Norte,5-20 mil,5034.0,0.053647935914464796
1718881,112.04664031620541,0.7075098814229354,23.0,on_track,TO,Norte,<5 mil,2108.0,-0.052454902666629784
1718899,99.2799999999998,0.16402597402596836,21.0,on_track,TO,Norte,<5 mil,1038.0,-0.0696495398064507
1718907,135.6969420289861,2.4112173913043207,24.0,on_track,TO,Norte,<5 mil,3138.0,-0.1079449640439631
1719004,105.36284057971045,0.43334782608695727,24.0,on_track,TO,Norte,<5 mil,1875.0,-0.06600738394473807
1720002,101.78476190476155,0.17571428571427136,21.0,on_track,TO,Norte,<5 mil,1630.0,-0.055087108924577764
1720101,117.18402032749782,1.1449463579898267,22.0,on_track,TO,Norte,<5 mil,3216.0,0.016361379852654328
1720150,131.98489722966815,1.9265326184092015,19.0,on_track,TO,Norte,<5 mil,1043.0,-0.07637832508742648
1720200,96.92616541353355,-0.009248120300763196,20.0,at_risk,TO,Norte,<5 mil,3024.0,-0.035132165287690545
1720259,100.45619047618996,0.13155844155841898,21.0,on_track,TO,Norte,<5 mil,1695.0,-0.09000509605711121
1720309,105.0,0.33461538461538737,13.0,on_track,TO,Norte,<5 mil,3754.0,0.3731481207444579
1720499,100.95583003952572,0.13191699604743565,23.0,on_track,TO,Norte,<5 mil,2391.0,0.07345100767226838
1720655,121.0317391304352,1.5534782608695545,24.0,on_track,TO,Norte,<5 mil,4369.0,-0.0696729459531964
1720804,150.0,5.294601889338782,8.0,on_track,TO,Norte,<5 mil,4777.0,0.2775222865849655
1720853,115.97213043478314,1.1812608695652118,24.0,on_track,TO,Norte,<5 mil,1274.0,-0.13156319737789965
1720903,102.93910144927543,0.2078695652173904,24.0,on_track,TO,Norte,5-20 mil,11979.0,0.058798089557343294
1720937,96.9293984962406,-0.07909774436090057,20.0,at_risk,TO,Norte,<5 mil,1748.0,-0.11847032956781653
1720978,104.95339859917243,0.2911572747532643,17.0,on_track,TO,Norte,<5 mil,1506.0,-0.1458197078935645
1721000,107.49846153846136,0.4497692307692326,25.0,on_track,TO,Norte,100-500 mil,304305.0,0.04070838290004861
1721109,109.54210144927583,0.6058695652173886,24.0,on_track,TO,Norte,<5 mil,3373.0,-0.1015466924894006
1721208,98.65169230769222,0.006153846153841904,25.0,at_risk,TO,Norte,5-20 mil,18481.0,0.06852309798987496
1721257,96.13526315789468,-0.11789473684209992,20.0,at_risk,TO,Norte,<5 mil,1153.0,-0.010189276618321896
1721307,109.21373913043499,0.6154782608695569,24.0,on_track,TO,Norte,<5 mil,1414.0,0.02286488944284451
1722081,102.26689723320149,0.16907114624505812,23.0,on_track,TO,Norte,5-20 mil,6297.0,-0.00859223991329703
1722107,120.36996024985956,1.1771379897785763,21.0,on_track,TO,Norte,5-20 mil,9752.0,-0.061743986039476124
2100055,47.08676923076894,-0.41200000000000925,26.0,will_not_meet,MA,Nordeste,50-100 mil,85558.0,-0.14982528484624866
